Voltage U1	Corriente IA
U1/V	IA/nA

7.00	0.23
7.03	0.21
7.05	0.21
7.08	0.23
7.10	0.22
7.13	0.20
7.15	0.23
7.17	0.23
7.20	0.21
7.22	0.22
7.25	0.23
7.27	0.20
7.30	0.21
7.32	0.23
7.35	0.21
7.37	0.20
7.39	0.23
7.42	0.22
7.44	0.20
7.47	0.22
7.49	0.22
7.52	0.20
7.54	0.21
7.57	0.22
7.59	0.20
7.61	0.20
7.64	0.23
7.66	0.21
7.69	0.21
7.71	0.24
7.74	0.22
7.76	0.22
7.78	0.23
7.81	0.22
7.83	0.22
7.86	0.22
7.88	0.23
7.91	0.22
7.93	0.22
7.96	0.25
7.98	0.23
8.00	0.23
8.03	0.25
8.05	0.22
8.08	0.22
8.10	0.23
8.13	0.22
8.15	0.22
8.18	0.22
8.20	0.24
8.22	0.22
8.25	0.22
8.27	0.25
8.30	0.22
8.32	0.22
8.35	0.24
8.37	0.22
8.40	0.22
8.42	0.23
8.44	0.23
8.47	0.22
8.49	0.22
8.52	0.24
8.54	0.22
8.57	0.22
8.59	0.24
8.62	0.21
8.64	0.21
8.66	0.22
8.69	0.22
8.71	0.22
8.74	0.22
8.76	0.23
8.79	0.21
8.81	0.21
8.84	0.24
8.86	0.22
8.88	0.22
8.91	0.23
8.93	0.21
8.96	0.21
8.98	0.22
9.01	0.22
9.03	0.21
9.05	0.21
9.08	0.23
9.10	0.21
9.13	0.21
9.15	0.23
9.18	0.21
9.20	0.21
9.23	0.22
9.25	0.21
9.27	0.21
9.30	0.21
9.32	0.23
9.35	0.21
9.37	0.21
9.40	0.22
9.42	0.19
9.45	0.19
9.47	0.22
9.49	0.19
9.52	0.20
9.54	0.22
9.57	0.20
9.59	0.19
9.62	0.22
9.64	0.22
9.67	0.20
9.69	0.22
9.71	0.22
9.74	0.19
9.76	0.20
9.79	0.22
9.81	0.20
9.84	0.20
9.86	0.22
9.89	0.21
9.91	0.19
9.93	0.22
9.96	0.22
9.98	0.19
10.01	0.21
10.03	0.22
10.06	0.21
10.08	0.22
10.10	0.24
10.13	0.21
10.15	0.21
10.18	0.24
10.20	0.22
10.23	0.22
10.25	0.24
10.28	0.21
10.30	0.21
10.32	0.22
10.35	0.21
10.37	0.21
10.40	0.21
10.42	0.23
10.45	0.21
10.47	0.21
10.50	0.24
10.52	0.21
10.54	0.21
10.57	0.23
10.59	0.21
10.62	0.21
10.64	0.21
10.67	0.22
10.69	0.21
10.72	0.21
10.74	0.23
10.76	0.21
10.79	0.21
10.81	0.23
10.84	0.20
10.86	0.20
10.89	0.21
10.91	0.21
10.94	0.21
10.96	0.21
10.98	0.22
11.01	0.21
11.03	0.21
11.06	0.23
11.08	0.21
11.11	0.21
11.13	0.22
11.15	0.20
11.18	0.20
11.20	0.21
11.23	0.21
11.25	0.20
11.28	0.20
11.30	0.23
11.33	0.21
11.35	0.21
11.37	0.23
11.40	0.21
11.42	0.21
11.45	0.21
11.47	0.21
11.50	0.21
11.52	0.21
11.55	0.23
11.57	0.21
11.59	0.21
11.62	0.23
11.64	0.21
11.67	0.21
11.69	0.22
11.72	0.21
11.74	0.21
11.77	0.21
11.79	0.22
11.81	0.21
11.84	0.21
11.86	0.23
11.89	0.21
11.91	0.21
11.94	0.21
11.96	0.19
11.99	0.20
12.01	0.22
12.03	0.20
12.06	0.19
12.08	0.22
12.11	0.21
12.13	0.20
12.16	0.22
12.18	0.22
12.21	0.19
12.23	0.21
12.25	0.22
12.28	0.20
12.30	0.20
12.33	0.22
12.35	0.21
12.38	0.19
12.40	0.22
12.42	0.22
12.45	0.20
12.47	0.22
12.50	0.23
12.52	0.20
12.55	0.20
12.57	0.22
12.60	0.21
12.62	0.21
12.64	0.23
12.67	0.21
12.69	0.21
12.72	0.23
12.74	0.21
12.77	0.21
12.79	0.22
12.82	0.21
12.84	0.21
12.86	0.21
12.89	0.22
12.91	0.21
12.94	0.21
12.96	0.24
12.99	0.21
13.01	0.21
13.04	0.23
13.06	0.21
13.08	0.21
13.11	0.22
13.13	0.22
13.16	0.21
13.18	0.21
13.21	0.24
13.23	0.23
13.26	0.23
13.28	0.25
13.30	0.22
13.33	0.22
13.35	0.23
13.38	0.22
13.40	0.22
13.43	0.22
13.45	0.24
13.47	0.22
13.50	0.22
13.52	0.24
13.55	0.22
13.57	0.22
13.60	0.23
13.62	0.22
13.65	0.22
13.67	0.22
13.69	0.23
13.72	0.22
13.74	0.22
13.77	0.24
13.79	0.22
13.82	0.22
13.84	0.24
13.87	0.21
13.89	0.21
13.91	0.22
13.94	0.22
13.96	0.22
13.99	0.22
14.01	0.23
14.04	0.21
14.06	0.21
14.09	0.24
14.11	0.21
14.13	0.21
14.16	0.23
14.18	0.21
14.21	0.21
14.23	0.22
14.26	0.23
14.28	0.22
14.31	0.22
14.33	0.24
14.35	0.22
14.38	0.25
14.40	0.25
14.43	0.22
14.45	0.23
14.48	0.24
14.50	0.22
14.52	0.22
14.55	0.25
14.57	0.23
14.60	0.21
14.62	0.25
14.65	0.25
14.67	0.22
14.70	0.24
14.72	0.25
14.74	0.22
14.77	0.23
14.79	0.25
14.82	0.23
14.84	0.22
14.87	0.25
14.89	0.24
14.92	0.22
14.94	0.24
14.96	0.24
14.99	0.22
15.01	0.23
15.04	0.22
15.06	0.22
15.09	0.22
15.11	0.23
15.14	0.22
15.16	0.22
15.18	0.25
15.21	0.22
15.23	0.22
15.26	0.24
15.28	0.22
15.31	0.22
15.33	0.23
15.36	0.23
15.38	0.22
15.40	0.22
15.43	0.24
15.45	0.22
15.48	0.22
15.50	0.24
15.53	0.21
15.55	0.21
15.57	0.22
15.60	0.22
15.62	0.22
15.65	0.22
15.67	0.23
15.70	0.21
15.72	0.21
15.75	0.24
15.77	0.22
15.79	0.22
15.82	0.23
15.84	0.22
15.87	0.22
15.89	0.22
15.92	0.23
15.94	0.21
15.97	0.21
15.99	0.24
16.01	0.21
16.04	0.21
16.06	0.24
16.09	0.21
16.11	0.21
16.14	0.22
16.16	0.21
16.19	0.21
16.21	0.21
16.23	0.22
16.26	0.21
16.28	0.21
16.31	0.23
16.33	0.21
16.36	0.21
16.38	0.23
16.41	0.20
16.43	0.20
16.45	0.21
16.48	0.21
16.50	0.20
16.53	0.20
16.55	0.22
16.58	0.20
16.60	0.20
16.63	0.22
16.65	0.19
16.67	0.19
16.70	0.21
16.72	0.19
16.75	0.19
16.77	0.19
16.80	0.19
16.82	0.17
16.84	0.20
16.87	0.20
16.89	0.18
16.92	0.19
16.94	0.20
16.97	0.17
16.99	0.18
17.02	0.19
17.04	0.18
17.06	0.17
17.09	0.19
17.11	0.19
17.14	0.17
17.16	0.19
17.19	0.19
17.21	0.16
17.24	0.17
17.26	0.18
17.28	0.16
17.31	0.16
17.33	0.18
17.36	0.17
17.38	0.16
17.41	0.17
17.43	0.17
17.46	0.17
17.48	0.19
17.50	0.17
17.53	0.17
17.55	0.17
17.58	0.17
17.60	0.17
17.63	0.17
17.65	0.18
17.68	0.17
17.70	0.17
17.72	0.19
17.75	0.16
17.77	0.16
17.80	0.17
17.82	0.16
17.85	0.16
17.87	0.16
17.89	0.17
17.92	0.16
17.94	0.16
17.97	0.18
17.99	0.16
18.02	0.17
18.04	0.18
18.07	0.16
18.09	0.16
18.11	0.17
18.14	0.17
18.16	0.16
18.19	0.16
18.21	0.18
18.24	0.16
18.26	0.16
18.29	0.18
18.31	0.16
18.33	0.16
18.36	0.17
18.38	0.16
18.41	0.16
18.43	0.16
18.46	0.17
18.48	0.16
18.51	0.16
18.53	0.18
18.55	0.17
18.58	0.17
18.60	0.18
18.63	0.16
18.65	0.16
18.68	0.17
18.70	0.17
18.73	0.17
18.75	0.17
18.77	0.19
18.80	0.17
18.82	0.17
18.85	0.19
18.87	0.17
18.90	0.17
18.92	0.18
18.94	0.17
18.97	0.17
18.99	0.17
19.02	0.19
19.04	0.18
19.07	0.18
19.09	0.20
19.12	0.18
19.14	0.18
19.16	0.19
19.19	0.17
19.21	0.17
19.24	0.20
19.26	0.18
19.29	0.18
19.31	0.20
19.34	0.19
19.36	0.18
19.38	0.20
19.41	0.20
19.43	0.17
19.46	0.18
19.48	0.19
19.51	0.17
19.53	0.17
19.56	0.20
19.58	0.19
19.60	0.17
19.63	0.20
19.65	0.20
19.68	0.18
19.70	0.19
19.73	0.20
19.75	0.18
19.78	0.18
19.80	0.20
19.82	0.18
19.85	0.18
19.87	0.20
19.90	0.18
19.92	0.18
19.95	0.19
19.97	0.17
19.99	0.17
20.02	0.18
20.04	0.18
20.07	0.18
20.09	0.18
20.12	0.19
20.14	0.18
20.17	0.18
20.19	0.20
20.21	0.18
20.24	0.18
20.26	0.19
20.29	0.18
20.31	0.18
20.34	0.18
20.36	0.18
20.39	0.17
20.41	0.17
20.43	0.18
20.46	0.17
20.48	0.17
20.51	0.19
20.53	0.16
20.56	0.16
20.58	0.17
20.61	0.16
20.63	0.16
20.65	0.16
20.68	0.17
20.70	0.16
20.73	0.16
20.75	0.18
20.78	0.16
20.80	0.16
20.83	0.17
20.85	0.16
20.87	0.16
20.90	0.16
20.92	0.16
20.95	0.15
20.97	0.15
21.00	0.17
21.02	0.16
21.05	0.16
21.07	0.17
21.09	0.15
21.12	0.15
21.14	0.16
21.17	0.16
21.19	0.16
21.22	0.16
21.24	0.16
21.26	0.15
21.29	0.15
21.31	0.17
21.34	0.16
21.36	0.16
21.39	0.17
21.41	0.16
21.44	0.16
21.46	0.16
21.48	0.16
21.51	0.16
21.53	0.16
21.56	0.17
21.58	0.16
21.61	0.16
21.63	0.17
21.66	0.15
21.68	0.15
21.70	0.16
21.73	0.14
21.75	0.14
21.78	0.16
21.80	0.15
21.83	0.15
21.85	0.17
21.88	0.17
21.90	0.15
21.92	0.16
21.95	0.17
21.97	0.15
22.00	0.15
22.02	0.17
22.05	0.15
22.07	0.15
22.10	0.17
22.12	0.16
22.14	0.15
22.17	0.17
22.19	0.17
22.22	0.15
22.24	0.15
22.27	0.17
22.29	0.15
22.31	0.15
22.34	0.16
22.36	0.16
22.39	0.16
22.41	0.18
22.44	0.16
22.46	0.16
22.49	0.17
22.51	0.16
22.53	0.16
22.56	0.16
22.58	0.17
22.61	0.16
22.63	0.16
22.66	0.18
22.68	0.16
22.71	0.16
22.73	0.18
22.75	0.16
22.78	0.16
22.80	0.17
22.83	0.16
22.85	0.16
22.88	0.16
22.90	0.17
22.93	0.16
22.95	0.16
22.97	0.18
23.00	0.17
23.02	0.17
23.05	0.18
23.07	0.16
23.10	0.16
23.12	0.17
23.15	0.17
23.17	0.16
23.19	0.16
23.22	0.18
23.24	0.16
23.27	0.16
23.29	0.18
23.32	0.16
23.34	0.16
23.36	0.17
23.39	0.16
23.41	0.16
23.44	0.16
23.46	0.17
23.49	0.16
23.51	0.16
23.54	0.18
23.56	0.16
23.58	0.16
23.61	0.18
23.63	0.16
23.66	0.16
23.68	0.17
23.71	0.17
23.73	0.16
23.76	0.16
23.78	0.18
23.80	0.17
23.83	0.17
23.85	0.18
23.88	0.16
23.90	0.16
23.93	0.17
23.95	0.16
23.98	0.17
24.00	0.17
24.02	0.18
24.05	0.16
24.07	0.16
24.10	0.18
24.12	0.17
24.15	0.18
24.17	0.19
24.20	0.16
24.22	0.17
24.24	0.19
24.27	0.17
24.29	0.17
24.32	0.19
24.34	0.18
24.37	0.17
24.39	0.18
24.42	0.19
24.44	0.16
24.46	0.17
24.49	0.19
24.51	0.17
24.54	0.17
24.56	0.19
24.59	0.18
24.61	0.17
24.63	0.19
24.66	0.19
24.68	0.17
24.71	0.19
24.73	0.20
24.76	0.18
24.78	0.18
24.81	0.19
24.83	0.18
24.85	0.18
24.88	0.20
24.90	0.18
24.93	0.18
24.95	0.20
24.98	0.18
25.00	0.18
25.03	0.19
25.05	0.18
25.07	0.18
25.10	0.18
25.12	0.20
25.15	0.18
25.17	0.18
25.20	0.20
25.22	0.18
25.25	0.18
25.27	0.20
25.29	0.19
25.32	0.19
25.34	0.19
25.37	0.19
25.39	0.18
25.42	0.18
25.44	0.20
25.47	0.18
25.49	0.18
25.51	0.20
25.54	0.18
25.56	0.18
25.59	0.19
25.61	0.18
25.64	0.18
25.66	0.18
25.68	0.19
25.71	0.18
25.73	0.18
25.76	0.20
25.78	0.18
25.81	0.18
25.83	0.20
25.86	0.18
25.88	0.18
25.90	0.19
25.93	0.19
25.95	0.18
25.98	0.18
26.00	0.20
26.03	0.19
26.05	0.19
26.08	0.20
26.10	0.18
26.12	0.18
26.15	0.19
26.17	0.19
26.20	0.19
26.22	0.19
26.25	0.20
26.27	0.19
26.30	0.19
26.32	0.22
26.34	0.19
26.37	0.19
26.39	0.21
26.42	0.20
26.44	0.20
26.47	0.21
26.49	0.21
26.52	0.20
26.54	0.20
26.56	0.20
26.59	0.19
26.61	0.21
26.64	0.21
26.66	0.19
26.69	0.20
26.71	0.21
26.73	0.20
26.76	0.20
26.78	0.22
26.81	0.21
26.83	0.20
26.86	0.22
26.88	0.22
26.91	0.20
26.93	0.21
26.95	0.22
26.98	0.20
27.00	0.21
27.03	0.22
27.05	0.21
27.08	0.20
27.10	0.22
27.13	0.21
27.15	0.20
27.17	0.22
27.20	0.22
27.22	0.20
27.25	0.22
27.27	0.21
27.30	0.20
27.32	0.20
27.35	0.22
27.37	0.20
27.39	0.20
27.42	0.23
27.44	0.20
27.47	0.20
27.49	0.22
27.52	0.21
27.54	0.21
27.57	0.22
27.59	0.22
27.61	0.21
27.64	0.21
27.66	0.23
27.69	0.21
27.71	0.21
27.74	0.23
27.76	0.21
27.78	0.21
27.81	0.23
27.83	0.22
27.86	0.22
27.88	0.22
27.91	0.23
27.93	0.22
27.96	0.22
27.98	0.24
28.00	0.22
28.03	0.22
28.05	0.24
28.08	0.23
28.10	0.23
28.13	0.24
28.15	0.24
28.18	0.23
28.20	0.23
28.22	0.24
28.25	0.22
28.27	0.22
28.30	0.25
28.32	0.23
28.35	0.23
28.37	0.24
28.40	0.24
28.42	0.23
28.44	0.23
28.47	0.24
28.49	0.23
28.52	0.23
28.54	0.26
28.57	0.23
28.59	0.23
28.62	0.25
28.64	0.24
28.66	0.24
28.69	0.25
28.71	0.25
28.74	0.24
28.76	0.24
28.79	0.25
28.81	0.23
28.84	0.23
28.86	0.26
28.88	0.24
28.91	0.24
28.93	0.25
28.96	0.25
28.98	0.24
29.01	0.26
29.03	0.24
29.05	0.23
29.08	0.25
29.10	0.25
29.13	0.23
29.15	0.25
29.18	0.26
29.20	0.24
29.23	0.25
29.25	0.27
29.27	0.25
29.30	0.24
29.32	0.27
29.35	0.26
29.37	0.24
29.40	0.26
29.42	0.26
29.45	0.24
29.47	0.25
29.49	0.27
29.52	0.25
29.54	0.25
29.57	0.27
29.59	0.26
29.62	0.24
29.64	0.27
29.67	0.25
29.69	0.25
29.71	0.27
29.74	0.25
29.76	0.25
29.79	0.27
29.81	0.27
29.84	0.26
29.86	0.26
29.89	0.28
29.91	0.25
29.93	0.25
29.96	0.28
29.98	0.26
30.01	0.26
30.03	0.28
30.06	0.28
30.08	0.27
30.10	0.28
30.13	0.29
30.15	0.27
30.18	0.27
30.20	0.29
30.23	0.27
30.25	0.27
30.28	0.27
30.30	0.26
30.32	0.26
30.35	0.28
30.37	0.28
30.40	0.27
30.42	0.27
30.45	0.29
30.47	0.26
30.50	0.26
30.52	0.29
30.54	0.27
30.57	0.27
30.59	0.29
30.62	0.28
30.64	0.27
30.67	0.28
30.69	0.29
30.72	0.27
30.74	0.27
30.76	0.29
30.79	0.26
30.81	0.26
30.84	0.29
30.86	0.28
30.89	0.27
30.91	0.29
30.94	0.31
30.96	0.30
30.98	0.30
31.01	0.31
31.03	0.29
31.06	0.29
31.08	0.32
31.11	0.29
31.13	0.29
31.15	0.31
31.18	0.31
31.20	0.30
31.23	0.31
31.25	0.33
31.28	0.31
31.30	0.31
31.33	0.33
31.35	0.30
31.37	0.30
31.40	0.33
31.42	0.31
31.45	0.31
31.47	0.34
31.50	0.31
31.52	0.30
31.55	0.33
31.57	0.32
31.59	0.29
31.62	0.32
31.64	0.34
31.67	0.30
31.69	0.33
31.72	0.35
31.74	0.32
31.77	0.32
31.79	0.35
31.81	0.33
31.84	0.31
31.86	0.34
31.89	0.34
31.91	0.30
31.94	0.33
31.96	0.35
31.99	0.32
32.01	0.34
32.03	0.36
32.06	0.34
32.08	0.32
32.11	0.35
32.13	0.33
32.16	0.33
32.18	0.36
32.20	0.34
32.23	0.34
32.25	0.36
32.28	0.35
32.30	0.34
32.33	0.34
32.35	0.35
32.38	0.33
32.40	0.33
32.42	0.35
32.45	0.33
32.47	0.33
32.50	0.36
32.52	0.34
32.55	0.34
32.57	0.36
32.60	0.35
32.62	0.33
32.64	0.34
32.67	0.35
32.69	0.33
32.72	0.33
32.74	0.35
32.77	0.34
32.79	0.34
32.82	0.35
32.84	0.35
32.86	0.34
32.89	0.34
32.91	0.36
32.94	0.33
32.96	0.33
32.99	0.36
33.01	0.33
33.04	0.33
33.06	0.36
33.08	0.34
33.11	0.33
33.13	0.35
33.16	0.35
33.18	0.33
33.21	0.33
33.23	0.35
33.26	0.32
33.28	0.32
33.30	0.35
33.33	0.32
33.35	0.32
33.38	0.34
33.40	0.34
33.43	0.32
33.45	0.33
33.47	0.34
33.50	0.32
33.52	0.32
33.55	0.34
33.57	0.31
33.60	0.31
33.62	0.34
33.65	0.32
33.67	0.32
33.69	0.34
33.72	0.33
33.74	0.31
33.77	0.31
33.79	0.33
33.82	0.30
33.84	0.30
33.87	0.33
33.89	0.30
33.91	0.32
33.94	0.34
33.96	0.31
33.99	0.30
34.01	0.33
34.04	0.31
34.06	0.29
34.09	0.32
34.11	0.31
34.13	0.28
34.16	0.31
34.18	0.32
34.21	0.29
34.23	0.30
34.26	0.33
34.28	0.30
34.31	0.28
34.33	0.31
34.35	0.30
34.38	0.27
34.40	0.30
34.43	0.31
34.45	0.28
34.48	0.30
34.50	0.32
34.52	0.29
34.55	0.29
34.57	0.30
34.60	0.28
34.62	0.28
34.65	0.31
34.67	0.28
34.70	0.28
34.72	0.30
34.74	0.28
34.77	0.28
34.79	0.30
34.82	0.30
34.84	0.28
34.87	0.28
34.89	0.30
34.92	0.27
34.94	0.27
34.96	0.30
34.99	0.28
35.01	0.28
35.04	0.29
35.06	0.29
35.09	0.28
35.11	0.28
35.14	0.29
35.16	0.27
35.18	0.27
35.21	0.30
35.23	0.27
35.26	0.27
35.28	0.29
35.31	0.28
35.33	0.28
35.36	0.28
35.38	0.29
35.40	0.27
35.43	0.27
35.45	0.29
35.48	0.26
35.50	0.27
35.53	0.29
35.55	0.27
35.57	0.26
35.60	0.28
35.62	0.27
35.65	0.26
35.67	0.26
35.70	0.27
35.72	0.25
35.75	0.25
35.77	0.28
35.79	0.25
35.82	0.25
35.84	0.27
35.87	0.25
35.89	0.25
35.92	0.26
35.94	0.26
35.97	0.24
35.99	0.24
36.01	0.26
36.04	0.24
36.06	0.24
36.09	0.26
36.11	0.24
36.14	0.24
36.16	0.25
36.19	0.25
36.21	0.24
36.23	0.24
36.26	0.25
36.28	0.23
36.31	0.23
36.33	0.25
36.36	0.23
36.38	0.24
36.41	0.25
36.43	0.22
36.45	0.23
36.48	0.25
36.50	0.23
36.53	0.22
36.55	0.24
36.58	0.23
36.60	0.21
36.62	0.23
36.65	0.24
36.67	0.21
36.70	0.22
36.72	0.24
36.75	0.22
36.77	0.21
36.80	0.23
36.82	0.22
36.84	0.20
36.87	0.23
36.89	0.23
36.92	0.20
36.94	0.21
36.97	0.22
36.99	0.20
37.02	0.21
37.04	0.21
37.06	0.20
37.09	0.20
37.11	0.21
37.14	0.20
37.16	0.20
37.19	0.21
37.21	0.19
37.24	0.19
37.26	0.20
37.28	0.20
37.31	0.19
37.33	0.19
37.36	0.20
37.38	0.19
37.41	0.19
37.43	0.21
37.46	0.18
37.48	0.18
37.50	0.20
37.53	0.18
37.55	0.18
37.58	0.18
37.60	0.19
37.63	0.18
37.65	0.18
37.68	0.20
37.70	0.18
37.72	0.18
37.75	0.19
37.77	0.17
37.80	0.17
37.82	0.18
37.85	0.17
37.87	0.17
37.89	0.17
37.92	0.18
37.94	0.16
37.97	0.16
37.99	0.18
38.02	0.16
38.04	0.16
38.07	0.17
38.09	0.15
38.11	0.15
38.14	0.16
38.16	0.16
38.19	0.15
38.21	0.15
38.24	0.17
38.26	0.15
38.29	0.15
38.31	0.17
38.33	0.14
38.36	0.14
38.38	0.15
38.41	0.14
38.43	0.14
38.46	0.14
38.48	0.16
38.51	0.15
38.53	0.15
38.55	0.16
38.58	0.14
38.60	0.14
38.63	0.15
38.65	0.14
38.68	0.14
38.70	0.14
38.73	0.14
38.75	0.13
38.77	0.14
38.80	0.14
38.82	0.12
38.85	0.14
38.87	0.14
38.90	0.12
38.92	0.12
38.94	0.13
38.97	0.12
38.99	0.12
39.02	0.13
39.04	0.13
39.07	0.12
39.09	0.13
39.12	0.13
39.14	0.12
39.16	0.12
39.19	0.13
39.21	0.12
39.24	0.12
39.26	0.13
39.29	0.12
39.31	0.12
39.34	0.14
39.36	0.13
39.38	0.12
39.41	0.14
39.43	0.13
39.46	0.13
39.48	0.13
39.51	0.13
39.53	0.13
39.56	0.13
39.58	0.15
39.60	0.14
39.63	0.14
39.65	0.15
39.68	0.13
39.70	0.13
39.73	0.15
39.75	0.14
39.78	0.14
39.80	0.14
39.82	0.15
39.85	0.14
39.87	0.14
39.90	0.16
39.92	0.15
39.95	0.15
39.97	0.15
39.99	0.14
40.02	0.14
40.04	0.15
40.07	0.14
40.09	0.14
40.12	0.14
40.14	0.16
40.17	0.15
40.19	0.15
40.21	0.17
40.24	0.15
40.26	0.15
40.29	0.17
40.31	0.17
40.34	0.17
40.36	0.17
40.39	0.18
40.41	0.18
40.43	0.18
40.46	0.20
40.48	0.18
40.51	0.18
40.53	0.21
40.56	0.19
40.58	0.19
40.61	0.21
40.63	0.23
40.65	0.23
40.68	0.23
40.70	0.25
40.73	0.24
40.75	0.24
40.78	0.26
40.80	0.25
40.83	0.25
40.85	0.27
40.87	0.27
40.90	0.26
40.92	0.28
40.95	0.29
40.97	0.28
41.00	0.28
41.02	0.30
41.05	0.28
41.07	0.28
41.09	0.31
41.12	0.30
41.14	0.31
41.17	0.33
41.19	0.33
41.22	0.32
41.24	0.35
41.26	0.33
41.29	0.31
41.31	0.35
41.34	0.35
41.36	0.32
41.39	0.35
41.41	0.37
41.44	0.35
41.46	0.36
41.48	0.39
41.51	0.37
41.53	0.35
41.56	0.39
41.58	0.38
41.61	0.35
41.63	0.39
41.66	0.40
41.68	0.37
41.70	0.40
41.73	0.43
41.75	0.40
41.78	0.40
41.80	0.44
41.83	0.43
41.85	0.40
41.88	0.45
41.90	0.42
41.92	0.42
41.95	0.46
41.97	0.44
42.00	0.44
42.02	0.47
42.05	0.48
42.07	0.46
42.10	0.47
42.12	0.49
42.14	0.47
42.17	0.47
42.19	0.51
42.22	0.50
42.24	0.49
42.27	0.53
42.29	0.52
42.31	0.51
42.34	0.53
42.36	0.55
42.39	0.53
42.41	0.54
42.44	0.57
42.46	0.54
42.49	0.54
42.51	0.58
42.53	0.58
42.56	0.57
