Voltage U1	Corriente IA
U1/V	IA/nA

18.92	0.17
18.94	0.20
18.97	0.17
18.99	0.17
19.02	0.18
19.04	0.17
19.07	0.17
19.09	0.17
19.12	0.19
19.14	0.17
19.16	0.17
19.19	0.20
19.21	0.17
19.24	0.17
19.26	0.19
19.29	0.17
19.31	0.17
19.34	0.18
19.36	0.18
19.38	0.17
19.41	0.17
19.43	0.19
19.46	0.17
19.48	0.17
19.51	0.19
19.53	0.18
19.56	0.18
19.58	0.18
19.60	0.17
19.63	0.17
19.65	0.17
19.68	0.19
19.70	0.17
19.73	0.17
19.75	0.19
19.78	0.17
19.80	0.17
19.82	0.19
19.85	0.17
19.87	0.17
19.90	0.17
19.92	0.18
19.95	0.17
19.97	0.17
19.99	0.19
20.02	0.18
20.04	0.18
20.07	0.19
20.09	0.18
20.12	0.18
20.14	0.18
20.17	0.18
20.19	0.18
20.21	0.18
20.24	0.19
20.26	0.18
20.29	0.18
20.31	0.21
20.34	0.18
20.36	0.18
20.39	0.19
20.41	0.18
20.43	0.18
20.46	0.19
20.48	0.18
20.51	0.18
20.53	0.18
20.56	0.19
20.58	0.18
20.61	0.18
20.63	0.19
20.65	0.17
20.68	0.17
20.70	0.18
20.73	0.17
20.75	0.17
20.78	0.17
20.80	0.18
20.83	0.16
20.85	0.16
20.87	0.18
20.90	0.16
20.92	0.17
20.95	0.18
20.97	0.16
21.00	0.16
21.02	0.16
21.05	0.17
21.07	0.16
21.09	0.16
21.12	0.17
21.14	0.16
21.17	0.16
21.19	0.18
21.22	0.16
21.24	0.16
21.26	0.17
21.29	0.16
21.31	0.15
21.34	0.15
21.36	0.17
21.39	0.16
21.41	0.16
21.44	0.18
21.46	0.16
21.48	0.16
21.51	0.17
21.53	0.15
21.56	0.15
21.58	0.16
21.61	0.16
21.63	0.15
21.66	0.15
21.68	0.17
21.70	0.15
21.73	0.15
21.75	0.17
21.78	0.15
21.80	0.15
21.83	0.16
21.85	0.16
21.88	0.16
21.90	0.16
21.92	0.17
21.95	0.16
21.97	0.16
22.00	0.19
22.02	0.17
22.05	0.17
22.07	0.19
22.10	0.17
22.12	0.17
22.14	0.18
22.17	0.20
22.19	0.19
22.22	0.19
22.24	0.21
22.27	0.20
22.29	0.20
22.31	0.21
